시도,계
,"122,912"
,"1,126,106"
경남,"92,661"
,"23,047"
,"18,903"
,"232,606"
,"13,696"
,"41,873"
,"45,448"
,"12,932"
,"143,563"
,"9,946"
,"140,227"
,"24,786"
,"83,614"
,"87,039"
,"187,967"
,"99,403"
,"84,899"
,"42,670"
,"15,938"
,"53,174"
,"12,892"
,"15,130"
,"1,482,414"
제주,"76,252"
,"482,202"
,"558,454"
서울,"219,568"
,"132,056"
,"63,048"
,"177,121"
,"102,303"
,"83,492"
,"122,854"
,"73,381"
,"134,635"
,"81,367"
,"82,885"
,"94,779"
,"105,415"
,"78,312"
,"156,204"
,"92,176"
,"106,062"
,"210,620"
,"131,729"
,"121,073"
,"70,796"
,"116,138"
,"42,025"
,"50,213"
,"95,368"
,"2,743,620"
부산,"66,207"
,"70,294"
,"69,026"
,"82,232"
,"50,520"
,"84,720"
,"123,516"
,"88,659"
,"68,580"
,"95,206"
,"24,885"
,"98,555"
,"92,697"
,"27,406"
,"28,426"
,"163,361"
,"1,234,290"
대구,"48,350"
,"245,118"
,"115,577"
,"138,761"
,"173,289"
,"57,577"
,"191,840"
,"54,224"
,"1,024,736"
인천,"38,217"
,"270,760"
,"250,984"
,"20,049"
,"142,166"
,"222,892"
,"233,328"
,"189,356"
,"8,290"
,"59,123"
,"1,435,165"
광주,"170,818"
,"82,529"
,"38,899"
,"168,476"
,"127,494"
,"588,216"
대전,"72,760"
,"77,631"
,"189,049"
,"163,958"
,"82,956"
,"586,354"
울산,"137,997"
,"56,628"
,"106,096"
,"104,758"
,"89,116"
,"494,595"
세종,"165,798"
,"165,798"
경기,"24,073"
,"162,352"
,"112,783"
,"107,039"
,"26,945"
,"88,689"
,"162,257"
,"60,836"
,"87,280"
,"196,637"
,"259,956"
,"32,627"
,"257,003"
,"181,138"
,"68,351"
,"61,612"
,"175,690"
,"138,815"
,"93,134"
,"65,305"
,"212,794"
,"132,913"
,"123,568"
,"87,055"
,"109,883"
,"73,530"
,"91,015"
,"49,040"
,"49,311"
,"17,156"
,"97,211"
,"178,128"
,"139,966"
,"111,723"
,"58,887"
,"146,196"
,"96,307"
,"193,895"
,"262,427"
,"70,463"
,"116,296"
,"400,655"
,"5,180,941"
강원,"91,895"
,"11,001"
,"38,605"
,"25,629"
,"33,304"
,"8,515"
,"11,902"
,"14,761"
,"152,160"
,"13,810"
,"14,240"
,"16,741"
,"117,569"
,"16,184"
,"17,104"
,"26,933"
,"9,677"
,"18,624"
,"638,654"
충북,"14,891"
,"10,540"
,"11,674"
,"16,670"
,"19,548"
,"44,313"
,"53,175"
,"16,019"
,"41,357"
,9
,"81,398"
,"89,937"
,"90,057"
,"118,475"
,"93,939"
,"702,002"
충남,"20,446"
,"42,132"
,"20,595"
,"45,037"
,"77,556"
,"39,199"
,"22,669"
,"77,273"
,"19,081"
,"151,643"
,"31,150"
,"111,568"
,"176,301"
,"10,882"
,"23,540"
,"40,397"
,"909,469"
전북,"19,310"
,"112,561"
,"31,827"
,"30,501"
,"8,454"
,"18,429"
,"9,445"
,"39,181"
,"110,957"
,"9,292"
,"7,684"
,"154,497"
,"135,097"
,"41,315"
,"9,149"
,"737,699"
전남,"11,953"
,"19,594"
,"9,971"
,"70,112"
,"9,328"
,"50,213"
,"19,292"
,"81,328"
,"37,345"
,"21,640"
,"118,159"
,"96,087"
,"110,661"
,"19,668"
,"23,536"
,"15,782"
,"18,543"
,"12,813"
,"10,619"
,"40,857"
,"61,301"
,"24,836"
,"883,638"
경북,"115,922"
,"115,280"
,"13,617"
,"186,102"
,"9,552"
,"56,861"
,"26,711"
,"10,969"
,"35,545"
,"19,506"
,"62,849"
,"12,561"
,"5,925"
,"40,279"
,"43,404"
,"21,921"
,"4,174"
,"19,431"
,"18,597"
,"17,127"
,"9,671"
,"55,051"
,"103,690"
,"123,007"
,"1,127,752"
경남,"92,671"
,"23,069"
,"18,951"
,"233,182"
,"13,748"
,"41,967"
,"45,553"
,"12,946"
,"143,740"
,"9,975"
,"140,378"
,"24,815"
,"83,480"
,"87,343"
,"188,501"
,"99,664"
,"85,011"
,"42,646"
,"16,004"
,"53,570"
,"12,915"
,"15,151"
,"1,485,280"
제주,"76,493"
,"484,284"
,"560,777"
서울,"219,552"
,"131,988"
,"62,958"
,"178,262"
,"102,219"
,"83,683"
,"123,331"
,"73,512"
,"134,502"
,"81,341"
,"82,904"
,"94,876"
,"105,456"
,"78,253"
,"156,153"
,"91,803"
,"106,577"
,"211,224"
,"131,668"
,"120,885"
,"70,660"
,"116,104"
,"41,977"
,"49,909"
,"95,472"
,"2,745,269"
부산,"66,615"
,"70,078"
,"69,106"
,"82,324"
,"51,298"
,"85,044"
,"123,678"
,"88,598"
,"68,495"
,"95,234"
,"24,817"
,"99,479"
,"93,315"
,"27,358"
,"28,689"
,"163,621"
,"1,237,749"
대구,"48,298"
,"245,219"
,"115,865"
,"139,055"
,"173,309"
,"57,842"
,"192,442"
,"54,391"
,"1,026,421"
인천,"36,979"
,"271,223"
,"251,556"
,"19,950"
,"142,246"
,"224,453"
,"235,530"
,"189,997"
,"8,380"
,"59,569"
,"1,439,883"
광주,"171,257"
,"82,622"
,"38,791"
,"168,966"
,"128,119"
,"589,755"
대전,"73,355"
,"77,481"
,"189,077"
,"164,627"
,"83,198"
,"587,738"
울산,"137,997"
,"56,638"
,"106,378"
,"104,778"
,"89,098"
,"494,889"
세종,"166,501"
,"166,501"
경기,"24,117"
,"162,737"
,"113,448"
,"106,999"
,"27,213"
,"88,672"
,"162,616"
,"60,900"
,"87,406"
,"197,069"
,"260,427"
,"32,694"
,"257,652"
,"181,326"
,"68,384"
,"61,571"
,"179,312"
,"138,925"
,"93,227"
,"65,343"
,"213,192"
,"133,559"
,"123,664"
,"87,139"
,"110,287"
,"73,554"
,"91,271"
,"49,310"
,"49,328"
,"17,239"
,"97,329"
,"178,728"
,"140,260"
,"111,924"
,"58,896"
,"146,688"
,"96,607"
,"194,487"
,"263,659"
,"70,350"
,"116,675"
,"402,025"
,"5,196,209"
강원,"92,062"
,"11,037"
,"38,648"
,"25,722"
,"33,399"
,"8,551"
,"11,945"
,"14,803"
,"152,739"
,"13,878"
,"14,263"
,"16,747"
,"117,872"
,"16,206"
,"17,143"
,"27,024"
,"9,695"
,"18,680"
,"640,414"
충북,"14,896"
,"10,581"
,"11,695"
,"16,682"
,"19,590"
,"44,563"
,"53,342"
,"16,111"
,"41,464"
,9
,"81,706"
,"89,890"
,"90,354"
,"118,948"
,"94,286"
,"704,117"
충남,"20,503"
,"42,257"
,"20,372"
,"45,141"
,"77,832"
,"39,318"
,"22,673"
,"77,462"
,"19,111"
,"152,598"
,"31,232"
,"111,926"
,"176,878"
,"10,971"
,"23,628"
,"40,434"
,"912,336"
전북,"19,365"
,"112,827"
,"31,909"
,"30,496"
,"8,482"
,"18,448"
,"9,472"
,"39,311"
,"111,185"
,"9,321"
,"7,728"
,"154,862"
,"135,282"
,"41,484"
,"9,176"
,"739,348"
전남,"11,958"
,"19,645"
,"9,984"
,"70,351"
,"9,374"
,"50,244"
,"19,399"
,"81,416"
,"37,466"
,"17,249"
,"118,736"
,"96,767"
,"110,732"
,"19,746"
,"23,512"
,"15,780"
,"18,573"
,"12,836"
,"10,668"
,"43,876"
,"62,483"
,"24,990"
,"885,785"
경북,"115,967"
,"115,475"
,"13,571"
,"186,410"
,"9,658"
,"57,007"
,"27,156"
,"11,040"
,"35,674"
,"19,552"
,"62,895"
,"12,637"
,"5,908"
,"40,355"
,"43,508"
,"21,920"
,"4,237"
,"19,455"
,"18,700"
,"17,180"
,"9,698"
,"55,164"
,"103,899"
,"123,140"
,"1,130,206"
경남,"92,750"
,"23,149"
,"18,977"
,"233,710"
,"13,798"
,"42,092"
,"45,661"
,"12,980"
,"144,102"
,"10,029"
,"140,530"
,"24,792"
,"83,355"
,"87,878"
,"189,185"
,"99,596"
,"85,175"
,"42,749"
,"15,989"
,"55,347"
,"12,962"
,"15,224"
,"1,490,030"
제주,"76,652"
,"486,989"
,"563,641"
서울,"224,560"
,"132,105"
,"62,944"
,"178,428"
,"102,314"
,"83,636"
,"123,365"
,"73,462"
,"134,537"
,"81,390"
,"82,966"
,"95,015"
,"105,433"
,"78,303"
,"156,112"
,"91,816"
,"106,786"
,"211,839"
,"131,769"
,"120,809"
,"66,452"
,"116,618"
,"41,895"
,"49,565"
,"95,601"
,"2,747,720"
부산,"66,888"
,"69,946"
,"69,207"
,"82,716"
,"51,769"
,"85,077"
,"124,336"
,"88,582"
,"68,642"
,"95,401"
,"24,743"
,"100,486"
,"93,949"
,"27,384"
,"28,690"
,"163,288"
,"1,241,104"
대구,"48,094"
,"245,343"
,"116,181"
,"139,378"
,"173,363"
,"57,903"
,"192,822"
,"55,172"
,"1,028,256"
인천,"36,319"
,"269,922"
,"251,702"
,"19,928"
,"142,351"
,"225,887"
,"237,508"
,"190,436"
,"8,484"
,"60,034"
,"1,442,571"
광주,"171,540"
,"82,519"
,"38,778"
,"169,048"
,"128,462"
,"590,347"
대전,"73,474"
,"77,421"
,"189,720"
,"165,570"
,"83,341"
,"589,526"
울산,"137,958"
,"56,627"
,"106,642"
,"104,798"
,"89,073"
,"495,098"
세종,"167,212"
,"167,212"
경기,"24,174"
,"163,142"
,"114,632"
,"106,582"
,"27,330"
,"88,971"
,"163,078"
,"60,950"
,"87,629"
,"197,370"
,"261,210"
,"32,792"
,"258,395"
,"181,481"
,"68,447"
,"61,556"
,"181,671"
,"139,229"
,"93,362"
,"65,510"
,"213,673"
,"134,307"
,"123,751"
,"87,655"
,"110,761"
,"73,708"
,"91,592"
,"49,482"
,"49,411"
,"17,250"
,"97,391"
,"178,986"
,"140,480"
,"112,421"
,"58,886"
,"147,260"
,"96,898"
,"195,084"
,"264,779"
,"70,351"
,"117,016"
,"403,303"
,"5,211,956"
강원,"92,272"
,"11,123"
,"38,693"
,"25,804"
,"33,433"
,"8,560"
,"11,952"
,"14,807"
,"153,257"
,"13,920"
,"14,252"
,"16,810"
,"118,196"
,"16,223"
,"17,138"
,"27,007"
,"9,736"
,"18,738"
,"641,921"
충북,"14,911"
,"10,607"
,"11,742"
,"16,748"
,"19,664"
,"44,587"
,"53,417"
,"16,213"
,"41,553"
,9
,"81,897"
,"89,897"
,"90,654"
,"119,339"
,"94,579"
,"705,817"
충남,"20,572"
,"42,231"
,"20,410"
,"45,138"
,"78,072"
,"39,488"
,"22,700"
,"77,621"
,"19,156"
,"153,048"
,"31,252"
,"112,351"
,"177,311"
,"10,955"
,"23,670"
,"40,520"
,"914,495"
전북,"19,382"
,"112,914"
,"32,101"
,"30,470"
,"8,510"
,"18,499"
,"9,497"
,"39,413"
,"111,306"
,"9,402"
,"7,724"
,"155,209"
,"135,386"
,"41,386"
,"9,173"
,"740,372"
전남,"11,946"
,"19,780"
,"10,029"
,"70,673"
,"9,401"
,"50,232"
,"19,470"
,"81,510"
,"37,563"
,"16,738"
,"119,038"
,"98,686"
,"110,797"
,"19,790"
,"23,602"
,"15,840"
,"18,611"
,"12,861"
,"10,671"
,"42,978"
,"66,219"
,"25,071"
,"891,506"
경북,"116,009"
,"115,832"
,"13,597"
,"186,770"
,"9,728"
,"57,107"
,"27,254"
,"11,030"
,"35,759"
,"19,548"
,"62,947"
,"12,617"
,"5,937"
,"40,385"
,"43,553"
,"22,023"
,"4,239"
,"19,464"
,"18,780"
,"17,192"
,"9,733"
,"55,163"
,"104,097"
,"123,245"
,"1,132,009"
경남,"92,828"
,"23,121"
,"19,004"
,"233,858"
,"13,830"
,"42,113"
,"45,744"
,"12,999"
,"144,370"
,"10,072"
,"140,639"
,"24,853"
,"83,276"
,"88,626"
,"190,365"
,"99,620"
,"85,293"
,"42,762"
,"16,022"
,"56,624"
,"13,024"
,"15,227"
,"1,494,270"
제주,"76,921"
,"490,390"
,"567,311"
서울,"225,010"
,"132,265"
,"62,932"
,"178,686"
,"102,370"
,"83,771"
,"123,340"
,"73,681"
,"134,583"
,"81,527"
,"83,059"
,"95,107"
,"105,625"
,"78,483"
,"156,107"
,"91,851"
,"107,015"
,"212,147"
,"131,786"
,"120,897"
,"66,575"
,"117,008"
,"41,789"
,"49,255"
,"95,778"
,"2,750,647"
부산,"67,067"
,"69,987"
,"69,393"
,"82,763"
,"52,870"
,"85,295"
,"124,696"
,"88,671"
,"68,750"
,"95,454"
,"24,755"
,"101,278"
,"94,600"
,"27,517"
,"28,707"
,"163,059"
,"1,244,862"
대구,"47,985"
,"245,659"
,"116,448"
,"139,507"
,"173,353"
,"57,843"
,"193,166"
,"55,358"
,"1,029,319"
인천,"35,966"
,"270,201"
,"251,433"
,"19,810"
,"142,434"
,"228,347"
,"238,758"
,"190,853"
,"8,498"
,"60,466"
,"1,446,766"
광주,"171,726"
,"82,989"
,"38,771"
,"169,241"
,"128,425"
,"591,152"
대전,"73,597"
,"77,866"
,"190,102"
,"166,003"
,"83,313"
,"590,881"
울산,"138,221"
,"56,661"
,"106,750"
,"104,907"
,"88,995"
,"495,534"
세종,"167,905"
,"167,905"
경기,"24,272"
,"163,574"
,"114,973"
,"106,782"
,"27,421"
,"89,177"
,"163,709"
,"61,053"
,"87,879"
,"197,773"
,"262,110"
,"32,852"
,"258,583"
,"181,761"
,"68,459"
,"61,607"
,"182,031"
,"139,596"
,"93,428"
,"65,721"
,"214,442"
,"134,693"
,"123,837"
,"87,763"
,"111,273"
,"73,698"
,"91,707"
,"49,641"
,"49,532"
,"17,316"
,"97,813"
,"179,413"
,"140,830"
,"112,728"
,"58,817"
,"147,665"
,"97,223"
,"195,608"
,"265,841"
,"70,301"
,"117,212"
,"405,262"
,"5,225,376"
강원,"92,460"
,"11,184"
,"38,840"
,"25,787"
,"33,543"
,"8,591"
,"11,974"
,"14,831"
,"153,553"
,"13,972"
,"14,283"
,"16,797"
,"118,516"
,"16,237"
,"17,167"
,"27,024"
,"9,763"
,"18,849"
,"643,371"
충북,"14,961"
,"10,631"
,"11,757"
,"16,759"
,"19,682"
,"44,706"
,"53,475"
,"16,299"
,"41,666"
,9
,"82,202"
,"89,803"
,"90,933"
,"119,660"
,"94,829"
,"707,372"
충남,"20,656"
,"42,313"
,"20,435"
,"45,181"
,"78,346"
,"39,531"
,"22,723"
,"77,790"
,"19,191"
,"153,642"
,"31,436"
,"112,656"
,"177,542"
,"10,944"
,"23,764"
,"40,467"
,"916,617"
전북,"19,394"
,"113,014"
,"32,218"
,"30,369"
,"8,541"
,"18,522"
,"9,570"
,"39,498"
,"111,392"
,"9,434"
,"7,740"
,"155,318"
,"135,338"
,"41,456"
,"9,201"
,"741,005"
전남,"11,963"
,"19,796"
,"10,058"
,"70,721"
,"9,413"
,"50,309"
,"19,520"
,"81,563"
,"37,660"
,"15,966"
,"119,335"
,"100,663"
,"110,901"
,"19,851"
,"23,546"
,"15,849"
,"18,670"
,"12,893"
,"10,684"
,"42,053"
,"68,433"
,"25,143"
,"894,990"
경북,"116,182"
,"115,849"
,"13,599"
,"186,865"
,"9,802"
,"57,247"
,"27,394"
,"11,026"
,"35,711"
,"19,589"
,"63,034"
,"12,618"
,"5,954"
,"40,437"
,"43,615"
,"22,018"
,"4,265"
,"19,530"
,"18,846"
,"17,225"
,"9,744"
,"55,273"
,"103,992"
,"123,186"
,"1,133,001"
경남,"92,897"
,"23,125"
,"18,991"
,"234,400"
,"13,872"
,"42,175"
,"45,817"
,"13,053"
,"144,310"
,"10,097"
,"140,809"
,"24,904"
,"83,286"
,"89,117"
,"191,426"
,"99,826"
,"85,421"
,"42,827"
,"16,075"
,"58,464"
,"13,086"
,"15,274"
,"1,499,252"
제주,"76,801"
,"493,628"
,"570,429"
서울,"226,229"
,"132,444"
,"63,084"
,"178,772"
,"102,445"
,"83,886"
,"123,365"
,"73,844"
,"134,702"
,"81,562"
,"82,815"
,"95,162"
,"105,514"
,"78,561"
,"156,051"
,"91,842"
,"107,160"
,"212,478"
,"131,826"
,"121,036"
,"66,879"
,"117,160"
,"41,663"
,"48,848"
,"95,965"
,"2,753,293"
부산,"67,217"
,"70,022"
,"69,956"
,"82,721"
,"53,204"
,"85,588"
,"125,208"
,"88,737"
,"68,819"
,"95,544"
,"25,078"
,"102,130"
,"95,339"
,"27,610"
,"28,700"
,"162,699"
,"1,248,572"
대구,"47,987"
,"245,909"
,"116,825"
,"139,874"
,"173,170"
,"57,994"
,"193,945"
,"55,449"
,"1,031,153"
인천,"35,582"
,"269,316"
,"251,611"
,"19,672"
,"142,712"
,"230,567"
,"239,972"
,"191,398"
,"8,538"
,"60,816"
,"1,450,184"
광주,"172,131"
,"83,103"
,"39,022"
,"169,427"
,"128,549"
,"592,232"
대전,"73,703"
,"78,108"
,"190,026"
,"166,330"
,"83,676"
,"591,843"
울산,"138,417"
,"56,686"
,"107,050"
,"105,060"
,"88,919"
,"496,132"
세종,"168,539"
,"168,539"
경기,"24,346"
,"163,970"
,"115,424"
,"106,716"
,"27,519"
,"89,362"
,"164,099"
,"61,075"
,"88,044"
,"198,108"
,"262,814"
,"32,852"
,"258,907"
,"182,179"
,"68,595"
,"61,575"
,"182,206"
,"139,725"
,"93,797"
,"65,864"
,"215,287"
,"134,956"
,"124,004"
,"87,959"
,"111,572"
,"73,659"
,"92,347"
,"49,764"
,"49,738"
,"17,356"
,"98,107"
,"179,678"
,"141,438"
,"112,974"
,"58,862"
,"148,084"
,"97,452"
,"196,466"
,"266,984"
,"70,349"
,"117,565"
,"406,535"
,"5,238,313"
강원,"92,670"
,"11,198"
,"38,872"
,"25,854"
,"33,670"
,"8,611"
,"12,011"
,"14,878"
,"154,083"
,"14,003"
,"14,318"
,"16,833"
,"118,807"
,"16,220"
,"17,183"
,"27,114"
,"9,762"
,"18,900"
,"644,987"
충북,"14,944"
,"10,666"
,"11,756"
,"16,778"
,"19,704"
,"44,825"
,"53,588"
,"16,322"
,"41,895"
,9
,"82,356"
,"89,654"
,"91,020"
,"120,294"
,"95,018"
,"708,829"
충남,"20,688"
,"42,371"
,"20,458"
,"45,285"
,"78,706"
,"39,578"
,"22,696"
,"77,936"
,"19,205"
,"154,467"
,"31,547"
,"113,145"
,"177,744"
,"10,961"
,"23,810"
,"40,521"
,"919,118"
전북,"19,432"
,"113,261"
,"32,285"
,"30,340"
,"8,535"
,"18,547"
,"9,588"
,"39,573"
,"111,651"
,"9,409"
,"7,745"
,"155,466"
,"135,836"
,"41,558"
,"9,202"
,"742,428"
전남,"12,008"
,"19,809"
,"10,059"
,"70,990"
,"9,378"
,"50,337"
,"19,601"
,"81,605"
,"37,768"
,"15,549"
,"119,536"
,"102,775"
,"111,106"
,"19,958"
,"23,399"
,"15,862"
,"18,727"
,"12,932"
,"10,681"
,"41,203"
,"70,772"
,"25,178"
,"899,233"
경북,"116,273"
,"115,900"
,"13,601"
,"187,025"
,"9,819"
,"57,293"
,"27,315"
,"11,050"
,"35,775"
,"19,629"
,"63,161"
,"12,618"
,"5,943"
,"40,534"
,"43,690"
,"22,076"
,"4,309"
,"19,579"
,"18,846"
,"17,244"
,"9,763"
,"55,336"
,"104,132"
,"123,304"
,"1,134,215"
경남,"92,981"
,"23,166"
,"19,069"
,"234,878"
,"13,895"
,"42,211"
,"45,996"
,"13,054"
,"144,923"
,"10,101"
,"141,147"
,"24,903"
,"83,217"
,"89,656"
,"192,446"
,"99,785"
,"85,607"
,"42,846"
,"16,067"
,"59,849"
,"13,109"
,"15,306"
,"1,504,212"
제주,"76,758"
,"495,027"
,"571,785"
서울,"226,465"
,"132,652"
,"63,218"
,"178,998"
,"102,495"
,"84,015"
,"123,423"
,"74,110"
,"134,740"
,"81,677"
,"82,944"
,"95,258"
,"105,621"
,"78,655"
,"156,045"
,"91,762"
,"107,355"
,"212,981"
,"132,102"
,"121,356"
,"66,767"
,"117,317"
,"41,594"
,"48,520"
,"96,169"
,"2,756,239"
부산,"67,347"
,"69,983"
,"70,186"
,"82,718"
,"53,367"
,"85,862"
,"125,574"
,"88,821"
,"68,807"
,"95,471"
,"25,421"
,"103,063"
,"95,403"
,"27,688"
,"28,543"
,"162,401"
,"1,250,655"
대구,"48,211"
,"246,842"
,"117,157"
,"140,322"
,"173,177"
,"58,387"
,"194,229"
,"55,546"
,"1,033,871"
인천,"35,167"
,"268,476"
,"251,745"
,"19,717"
,"142,938"
,"233,191"
,"242,064"
,"191,709"
,"8,579"
,"61,221"
,"1,454,807"
광주,"172,532"
,"83,156"
,"39,206"
,"169,812"
,"128,857"
,"593,563"
대전,"73,955"
,"78,238"
,"190,597"
,"166,850"
,"84,070"
,"593,710"
울산,"138,211"
,"56,745"
,"107,207"
,"105,205"
,"88,935"
,"496,303"
세종,"169,193"
,"169,193"
경기,"24,404"
,"164,392"
,"115,678"
,"106,775"
,"27,642"
,"89,575"
,"164,389"
,"61,192"
,"88,214"
,"198,319"
,"263,524"
,"32,886"
,"259,049"
,"182,607"
,"68,727"
,"61,596"
,"182,914"
,"140,022"
,"94,077"
,"66,122"
,"215,711"
,"135,061"
,"124,259"
,"88,387"
,"111,724"
,"73,891"
,"92,889"
,"49,939"
,"49,834"
,"17,363"
,"98,289"
,"180,052"
,"141,939"
,"113,268"
,"58,945"
,"148,396"
,"97,807"
,"197,224"
,"268,219"
,"70,264"
,"117,838"
,"408,300"
,"5,251,703"
강원,"92,906"
,"11,234"
,"39,016"
,"25,919"
,"33,895"
,"8,639"
,"12,029"
,"14,912"
,"154,648"
,"14,056"
,"14,337"
,"16,812"
,"119,124"
,"16,212"
,"17,277"
,"27,160"
,"9,734"
,"18,973"
,"646,883"
충북,"14,953"
,"10,687"
,"11,792"
,"16,850"
,"19,775"
,"45,047"
,"53,722"
,"16,412"
,"42,027"
,9
,"82,689"
,"89,761"
,"91,270"
,"120,778"
,"95,283"
,"711,055"
충남,"20,708"
,"42,536"
,"20,542"
,"45,353"
,"79,034"
,"39,621"
,"22,792"
,"78,200"
,"19,241"
,"155,272"
,"31,663"
,"113,637"
,"178,166"
,"10,965"
,"23,895"
,"40,655"
,"922,280"
전북,"19,497"
,"113,499"
,"32,336"
,"30,237"
,"8,567"
,"18,546"
,"9,616"
,"39,971"
,"111,753"
,"9,407"
,"7,746"
,"155,328"
,"136,321"
,"41,623"
,"9,235"
,"743,682"
전남,"12,085"
,"19,841"
,"10,102"
,"71,310"
,"9,366"
,"50,420"
,"19,646"
,"81,821"
,"37,900"
,"15,374"
,"119,887"
,"105,055"
,"111,481"
,"20,098"
,"23,215"
,"15,882"
,"18,789"
,"12,961"
,"10,706"
,"40,298"
,"72,998"
,"25,144"
,"904,379"
경북,"116,611"
,"116,245"
,"13,665"
,"187,263"
,"9,846"
,"57,427"
,"27,264"
,"11,054"
,"35,892"
,"19,672"
,"63,303"
,"12,625"
,"5,951"
,"40,618"
,"43,792"
,"22,133"
,"4,343"
,"19,661"
,"18,883"
,"17,314"
,"9,741"
,"55,460"
,"104,326"
,"123,524"
,"1,136,613"
경남,"93,088"
,"23,241"
,"19,170"
,"235,380"
,"13,932"
,"42,322"
,"46,162"
,"13,077"
,"145,156"
,"10,147"
,"141,333"
,"24,904"
,"83,156"
,"90,060"
,"194,142"
,"100,046"
,"85,745"
,"42,944"
,"16,082"
,"62,487"
,"13,140"
,"15,350"
,"1,511,064"
제주,"76,932"
,"497,660"
,"574,592"
서울,"226,679"
,"132,828"
,"63,268"
,"178,751"
,"102,389"
,"84,043"
,"123,602"
,"74,279"
,"134,787"
,"81,671"
,"83,025"
,"95,155"
,"105,562"
,"78,865"
,"155,622"
,"91,622"
,"107,411"
,"213,059"
,"132,042"
,"121,494"
,"66,922"
,"117,335"
,"41,359"
,"48,343"
,"96,259"
,"2,756,372"
부산,"67,502"
,"69,946"
,"70,255"
,"82,590"
,"53,348"
,"85,920"
,"125,968"
,"88,955"
,"68,681"
,"95,422"
,"25,740"
,"103,614"
,"95,477"
,"27,736"
,"28,627"
,"162,244"
,"1,252,025"
대구,"48,357"
,"247,520"
,"117,440"
,"140,458"
,"173,259"
,"58,164"
,"194,556"
,"55,580"
,"1,035,334"
인천,"34,755"
,"266,273"
,"252,064"
,"19,670"
,"143,461"
,"235,622"
,"243,149"
,"192,048"
,"8,585"
,"61,541"
,"1,457,168"
광주,"172,696"
,"83,057"
,"39,969"
,"169,847"
,"128,905"
,"594,474"
대전,"74,099"
,"78,332"
,"191,557"
,"166,590"
,"84,092"
,"594,670"
울산,"138,135"
,"56,816"
,"107,205"
,"105,439"
,"88,796"
,"496,391"
세종,"169,558"
,"169,558"
경기,"24,435"
,"164,974"
,"115,814"
,"106,750"
,"27,654"
,"89,371"
,"164,811"
,"61,284"
,"88,225"
,"198,064"
,"264,117"
,"32,930"
,"258,459"
,"182,525"
,"68,711"
,"61,301"
,"180,871"
,"139,829"
,"94,036"
,"67,819"
,"215,813"
,"135,001"
,"124,587"
,"88,491"
,"111,767"
,"73,904"
,"93,414"
,"50,029"
,"49,979"
,"17,381"
,"98,200"
,"179,619"
,"142,311"
,"113,491"
,"58,962"
,"148,675"
,"98,033"
,"198,111"
,"269,690"
,"70,144"
,"117,861"
,"409,659"
,"5,257,102"
강원,"93,061"
,"11,250"
,"39,109"
,"25,923"
,"33,961"
,"8,655"
,"12,103"
,"14,906"
,"155,270"
,"14,082"
,"14,376"
,"16,837"
,"119,513"
,"16,210"
,"17,310"
,"27,235"
,"9,730"
,"19,013"
,"648,544"
충북,"14,965"
,"10,711"
,"11,792"
,"16,882"
,"19,804"
,"45,184"
,"53,794"
,"16,484"
,"42,158"
,9
,"82,911"
,"89,747"
,"91,488"
,"121,049"
,"95,585"
,"712,563"
충남,"20,726"
,"42,559"
,"20,659"
,"45,448"
,"79,274"
,"39,706"
,"22,779"
,"78,459"
,"19,268"
,"155,825"
,"31,789"
,"113,690"
,"178,372"
,"10,979"
,"23,956"
,"40,706"
,"924,195"
전북,"19,543"
,"113,754"
,"32,503"
,"30,129"
,"8,577"
,"18,575"
,"9,628"
,"40,126"
,"111,798"
,"9,415"
,"7,750"
,"154,949"
,"136,830"
,"41,804"
,"9,254"
,"744,635"
전남,"12,095"
,"19,894"
,"10,103"
,"71,685"
,"9,401"
,"50,479"
,"19,663"
,"82,071"
,"37,967"
,"15,218"
,"119,964"
,"105,724"
,"111,805"
,"20,199"
,"23,119"
,"15,929"
,"18,800"
,"12,973"
,"10,751"
,"39,195"
,"74,809"
,"25,182"
,"907,026"
경북,"117,016"
,"116,447"
,"13,663"
,"187,322"
,"9,855"
,"57,552"
,"27,223"
,"11,076"
,"35,936"
,"19,697"
,"63,318"
,"12,669"
,"5,956"
,"40,661"
,"43,961"
,"22,259"
,"4,396"
,"19,666"
,"18,888"
,"17,354"
,"9,739"
,"55,593"
,"104,399"
,"123,629"
,"1,138,275"
경남,"93,193"
,"23,318"
,"19,215"
,"236,102"
,"13,956"
,"42,366"
,"46,355"
,"13,120"
,"145,493"
,"10,151"
,"141,531"
,"24,849"
